Date,open,high,low,close,volume
2024-02-03 22:00:00,43044.0,43079.9,43005.1,43030.0,54.3475312
2024-02-03 23:00:00,43030.0,43076.2,42953.0,43013.6,125.94460258
2024-02-04 00:00:00,43013.6,43017.4,42896.8,43012.0,118.07689361
2024-02-04 01:00:00,43010.8,43048.6,42942.2,43040.8,70.21578494
2024-02-04 02:00:00,43040.9,43070.9,43017.9,43022.7,42.25343598
2024-02-04 03:00:00,43022.7,43048.0,43019.3,43027.6,27.27940899
2024-02-04 04:00:00,43027.6,43031.4,42891.8,42914.0,524.40848802
2024-02-04 05:00:00,42914.0,42953.6,42855.5,42884.6,446.43794285
2024-02-04 06:00:00,42884.6,42933.8,42735.3,42742.6,291.79615112
2024-02-04 07:00:00,42742.6,42860.9,42724.1,42840.0,158.3932315
2024-02-04 08:00:00,42840.1,42842.1,42771.6,42793.0,95.22483741
2024-02-04 09:00:00,42793.0,42988.0,42735.8,42938.2,204.4463117
2024-02-04 10:00:00,42938.3,42944.7,42868.1,42943.8,105.90326629
2024-02-04 11:00:00,42943.8,43114.0,42928.7,43055.2,207.19651155
2024-02-04 12:00:00,43055.3,43116.8,42990.2,42990.2,128.21708184
2024-02-04 13:00:00,42990.3,43035.8,42960.9,42993.2,80.61265804
2024-02-04 14:00:00,42993.2,43014.5,42842.7,42871.5,141.70020945
2024-02-04 15:00:00,42871.5,42951.4,42842.0,42936.0,100.06187306
2024-02-04 16:00:00,42936.1,42936.1,42875.9,42913.9,71.6272515
2024-02-04 17:00:00,42913.9,42970.0,42836.1,42896.2,122.31422751
2024-02-04 18:00:00,42896.2,42945.3,42752.0,42788.8,135.11870375
2024-02-04 19:00:00,42788.6,42818.0,42571.0,42629.9,320.27783229
2024-02-04 20:00:00,42635.7,42934.0,42530.0,42880.0,366.17519495
2024-02-04 21:00:00,42880.0,42985.7,42768.4,42774.3,112.14615671
2024-02-04 22:00:00,42774.4,42879.9,42188.0,42574.5,570.79444115
2024-02-04 23:00:00,42574.5,42653.7,42503.6,42590.0,241.1697992
2024-02-05 00:00:00,42588.0,42626.9,42354.5,42361.4,282.56549284
2024-02-05 01:00:00,42358.1,42550.0,42256.5,42529.1,556.44895693
2024-02-05 02:00:00,42529.0,42529.0,42378.4,42449.0,183.07116708
2024-02-05 03:00:00,42446.7,42725.8,42442.6,42719.4,223.49694479
2024-02-05 04:00:00,42716.8,42819.0,42666.7,42744.9,330.98991637
2024-02-05 05:00:00,42744.9,42780.1,42635.4,42780.1,230.96110683
2024-02-05 06:00:00,42780.1,42843.4,42689.9,42817.0,235.56929093
2024-02-05 07:00:00,42819.7,43172.5,42789.1,43073.4,1159.5369056
2024-02-05 08:00:00,43073.4,43199.8,42987.9,43036.8,338.46105356
2024-02-05 09:00:00,43034.0,43065.9,42948.7,43039.2,133.74580452
2024-02-05 10:00:00,43039.3,43273.8,43039.3,43142.1,397.07341377
2024-02-05 11:00:00,43142.1,43205.6,43072.6,43195.0,150.40572575
2024-02-05 12:00:00,43195.1,43324.3,43122.4,43252.9,175.86668663
2024-02-05 13:00:00,43252.9,43571.8,43215.5,43448.8,587.52606349
2024-02-05 14:00:00,43448.8,43494.9,43150.0,43195.4,345.37105553
2024-02-05 15:00:00,43195.3,43195.3,42593.9,42639.3,1009.37099674
2024-02-05 16:00:00,42639.3,42771.4,42500.0,42737.9,584.50241266
2024-02-05 17:00:00,42737.9,42835.6,42655.6,42720.4,193.43485683
2024-02-05 18:00:00,42720.4,42738.5,42572.1,42730.8,263.60258839
2024-02-05 19:00:00,42730.9,42866.7,42697.9,42767.3,135.53227624
2024-02-05 20:00:00,42767.2,42798.5,42329.0,42424.0,677.52300583
2024-02-05 21:00:00,42424.1,42556.2,42370.5,42386.8,275.00088532
2024-02-05 22:00:00,42386.8,42525.8,42323.0,42498.2,237.6596307
2024-02-05 23:00:00,42498.1,42721.7,42457.0,42707.1,301.75051776
2024-02-06 00:00:00,42707.1,42731.9,42590.2,42602.1,115.35753864
2024-02-06 01:00:00,42602.0,42773.0,42570.8,42669.8,196.84135329
2024-02-06 02:00:00,42669.8,42938.0,42644.6,42849.2,246.65449084
2024-02-06 03:00:00,42849.3,42958.3,42773.0,42849.4,184.99495049
2024-02-06 04:00:00,42849.4,42926.8,42787.9,42827.7,108.03113872
2024-02-06 05:00:00,42827.8,42849.4,42754.3,42782.3,99.70464376
2024-02-06 06:00:00,42782.3,42792.8,42665.9,42778.5,123.71273977
2024-02-06 07:00:00,42778.5,42915.9,42741.5,42893.2,244.55427751
2024-02-06 08:00:00,42893.2,43089.1,42881.1,43068.2,292.70189769
2024-02-06 09:00:00,43068.3,43117.5,42950.0,42994.4,169.08814566
2024-02-06 10:00:00,42994.5,43108.0,42670.0,42796.4,526.74472243
2024-02-06 11:00:00,42796.3,42854.0,42699.0,42826.9,238.7453707
2024-02-06 12:00:00,42822.1,42899.8,42652.7,42788.1,292.77111661
2024-02-06 13:00:00,42788.1,43002.1,42736.9,42875.2,408.09421268
2024-02-06 14:00:00,42875.2,43096.1,42813.4,42942.7,504.45333852
2024-02-06 15:00:00,42942.7,43276.8,42905.2,43247.7,614.79689515
2024-02-06 16:00:00,43245.4,43388.0,43157.2,43165.7,535.15053245
2024-02-06 17:00:00,43161.3,43270.3,43106.3,43177.4,168.48341751
2024-02-06 18:00:00,43181.8,43256.3,43004.0,43197.8,189.70277755
2024-02-06 19:00:00,43197.9,43299.3,43113.3,43276.3,129.9144144
2024-02-06 20:00:00,43276.3,43320.0,43066.6,43090.1,165.44270733
2024-02-06 21:00:00,43090.0,43277.2,43061.1,43162.3,136.23535119
2024-02-06 22:00:00,43162.3,43216.3,43118.7,43202.0,67.04155781
2024-02-06 23:00:00,43202.0,43221.3,43030.2,43095.5,168.75109493
2024-02-07 00:00:00,43100.0,43191.8,43049.2,43094.0,156.10545659
2024-02-07 01:00:00,43093.9,43188.8,43040.0,43048.4,136.36053419
2024-02-07 02:00:00,43048.4,43101.4,43002.0,43047.4,123.98379925
2024-02-07 03:00:00,43047.5,43047.5,42787.8,42803.1,404.10173518
2024-02-07 04:00:00,42803.2,42944.7,42794.5,42923.0,257.09225215
2024-02-07 05:00:00,42923.0,43050.0,42880.0,43026.4,266.05788991
2024-02-07 06:00:00,43027.4,43031.8,42889.2,42963.4,116.80264221
2024-02-07 07:00:00,42963.5,43000.0,42900.0,42917.7,114.53158123
2024-02-07 08:00:00,42917.7,42971.9,42875.5,42945.0,95.69324594
2024-02-07 09:00:00,42944.9,43200.0,42904.5,43144.1,335.4681291
2024-02-07 10:00:00,43147.9,43156.0,42840.1,42896.1,323.56348374
2024-02-07 11:00:00,42896.1,42986.0,42865.3,42931.6,318.28230338
2024-02-07 12:00:00,42931.6,43111.6,42872.4,43072.9,290.16234551
2024-02-07 13:00:00,43072.9,43185.3,43033.9,43138.7,297.58561717
2024-02-07 14:00:00,43138.8,43322.0,42932.1,43024.6,694.63952083
2024-02-07 15:00:00,43026.9,43188.0,42912.9,43070.4,342.01174929
2024-02-07 16:00:00,43070.5,43245.4,43009.6,43238.2,259.50070346
2024-02-07 17:00:00,43238.3,43719.7,43225.5,43499.7,1170.13476857
2024-02-07 18:00:00,43499.6,43669.6,43458.9,43649.0,466.1365539
2024-02-07 19:00:00,43649.0,43699.0,43428.6,43612.5,304.01924437
2024-02-07 20:00:00,43612.5,44263.0,43612.4,44136.5,1501.97796039
2024-02-07 21:00:00,44133.6,44422.1,44112.1,44190.0,713.51281352
2024-02-07 22:00:00,44190.0,44366.0,44133.0,44162.0,435.83937239
2024-02-07 23:00:00,44161.9,44365.0,44156.1,44349.7,205.92537807
2024-02-08 00:00:00,44345.8,44723.1,44330.0,44676.8,1047.23575545
2024-02-08 01:00:00,44674.8,44693.3,44474.5,44652.8,466.3738601
2024-02-08 02:00:00,44652.8,44780.0,44533.8,44649.3,449.3493284
2024-02-08 03:00:00,44649.4,44728.9,44532.0,44543.6,375.64400743
2024-02-08 04:00:00,44543.7,44609.5,44479.7,44491.9,225.84414211
2024-02-08 05:00:00,44491.9,44640.5,44479.9,44558.3,191.11520293
2024-02-08 06:00:00,44558.4,44575.9,44450.6,44467.0,295.62040442
2024-02-08 07:00:00,44468.8,44549.8,44428.2,44515.8,246.53005961
2024-02-08 08:00:00,44515.9,44744.0,44513.3,44722.7,310.13758605
2024-02-08 09:00:00,44722.7,44784.8,44615.1,44691.4,462.5701692
2024-02-08 10:00:00,44691.2,44854.1,44684.3,44826.5,654.58405958
2024-02-08 11:00:00,44826.4,44890.0,44686.3,44701.3,388.50134917
2024-02-08 12:00:00,44701.6,44844.2,44605.9,44692.0,275.16653475
2024-02-08 13:00:00,44692.0,44999.0,44683.4,44980.8,406.64830234
2024-02-08 14:00:00,44980.8,45249.0,44867.3,45075.3,1464.60292716
2024-02-08 15:00:00,45080.0,45477.5,44952.8,45434.9,1145.42395306
2024-02-08 16:00:00,45434.9,45498.0,44904.7,45064.2,1007.6621526
2024-02-08 17:00:00,45062.9,45237.4,44893.4,45040.9,513.36035426
2024-02-08 18:00:00,45040.9,45319.6,44990.6,45302.7,241.87574809
2024-02-08 19:00:00,45305.6,45440.0,45231.1,45281.9,267.86126539
2024-02-08 20:00:00,45282.0,45611.0,45266.9,45493.6,757.82080144
2024-02-08 21:00:00,45487.7,45499.8,45271.8,45317.7,363.84272773
2024-02-08 22:00:00,45317.7,45407.2,45219.3,45271.3,213.61539319
2024-02-08 23:00:00,45275.8,45405.5,45256.9,45287.5,190.03747285
2024-02-09 00:00:00,45287.5,45409.2,45245.0,45287.4,229.30155942
2024-02-09 01:00:00,45288.8,45510.0,45272.4,45495.4,301.8302928
2024-02-09 02:00:00,45495.5,46409.7,45439.9,46283.3,1576.22280688
2024-02-09 03:00:00,46283.3,46347.8,46035.0,46060.1,807.82188431
2024-02-09 04:00:00,46060.2,46149.6,45859.5,45963.1,359.23588879
2024-02-09 05:00:00,45963.1,46280.0,45933.3,46265.6,296.11894493
2024-02-09 06:00:00,46268.3,46270.0,46132.0,46192.4,274.82093428
2024-02-09 07:00:00,46192.4,46423.7,46186.1,46207.3,701.93466577
2024-02-09 08:00:00,46207.3,46671.0,46202.6,46643.4,723.7451149
2024-02-09 09:00:00,46643.3,46750.0,46481.9,46520.0,411.48107043
2024-02-09 10:00:00,46524.2,46806.6,46520.9,46778.5,451.97002881
2024-02-09 11:00:00,46776.2,47308.0,46679.2,47179.9,1253.57777169
2024-02-09 12:00:00,47180.0,47760.7,47124.8,47323.6,2284.49287782
2024-02-09 13:00:00,47323.5,47634.9,47244.2,47461.9,706.77732616
2024-02-09 14:00:00,47461.9,47714.0,46670.1,47057.9,2181.77166229
2024-02-09 15:00:00,47058.0,47268.6,46753.8,47158.5,1365.53850193
2024-02-09 16:00:00,47158.6,47493.9,47128.3,47275.3,677.23593411
2024-02-09 17:00:00,47275.3,47664.5,47208.3,47650.0,667.36866751
2024-02-09 18:00:00,47649.9,48219.9,47477.4,47601.9,2168.73649836
2024-02-09 19:00:00,47598.0,47663.9,47241.1,47503.9,1093.41636227
2024-02-09 20:00:00,47503.4,47690.8,47460.1,47512.2,879.85101501
2024-02-09 21:00:00,47513.9,47599.5,47293.0,47505.5,434.30456724
2024-02-09 22:00:00,47505.5,47556.3,47038.2,47272.2,252.57482054
2024-02-09 23:00:00,47272.2,47285.9,47048.3,47132.2,292.6982824
2024-02-10 00:00:00,47132.2,47250.9,47042.0,47087.9,329.34477084
2024-02-10 01:00:00,47088.0,47361.1,47055.0,47300.1,244.34872387
2024-02-10 02:00:00,47300.1,47346.2,47266.1,47309.5,209.72975559
2024-02-10 03:00:00,47309.6,47500.0,47309.5,47376.7,200.17251726
2024-02-10 04:00:00,47378.7,47435.8,47320.4,47414.9,103.72515488
2024-02-10 05:00:00,47415.0,47426.3,47269.8,47333.4,122.12580089
2024-02-10 06:00:00,47333.4,47352.0,47269.2,47350.1,105.10254505
2024-02-10 07:00:00,47350.1,47354.2,47142.9,47145.4,175.5923669
2024-02-10 08:00:00,47145.5,47270.6,47066.8,47088.9,157.30471754
2024-02-10 09:00:00,47087.7,47229.9,47052.4,47065.9,127.81160835
2024-02-10 10:00:00,47066.0,47177.9,46841.6,46888.1,334.25187998
2024-02-10 11:00:00,46886.3,47194.7,46850.0,47180.0,256.12203308
2024-02-10 12:00:00,47180.0,47269.2,47146.2,47226.1,187.53954484
2024-02-10 13:00:00,47226.1,47382.0,47100.0,47300.0,323.23815306
2024-02-10 14:00:00,47300.1,47371.4,47234.2,47259.3,208.25129315
2024-02-10 15:00:00,47263.5,47362.8,47243.1,47346.7,122.50612245
2024-02-10 16:00:00,47346.8,47350.0,47191.5,47249.9,128.45567703
2024-02-10 17:00:00,47249.9,47340.0,47153.2,47194.0,119.50029387
2024-02-10 18:00:00,47193.3,47337.9,47178.0,47331.7,87.40702652
2024-02-10 19:00:00,47331.8,47660.0,47297.2,47527.9,292.28011583
2024-02-10 20:00:00,47528.0,48175.5,47456.6,47875.9,602.55974256
2024-02-10 21:00:00,47872.1,48140.8,47777.7,47941.4,247.93793615
2024-02-10 22:00:00,47944.1,47956.9,47590.6,47826.0,277.85551579
2024-02-10 23:00:00,47826.1,47941.2,47695.0,47747.7,151.8321359
2024-02-11 00:00:00,47747.8,47782.0,47611.9,47730.9,102.01291221
2024-02-11 01:00:00,47730.9,47760.7,47566.0,47627.1,112.76694015
2024-02-11 02:00:00,47627.2,47776.8,47625.0,47774.4,117.50447186
2024-02-11 03:00:00,47774.4,48566.0,47774.3,48516.1,1199.07389121
2024-02-11 04:00:00,48521.7,48594.4,48263.1,48297.3,525.88675071
2024-02-11 05:00:00,48294.0,48338.2,48132.8,48226.4,317.81987382
2024-02-11 06:00:00,48231.4,48316.9,48128.2,48215.7,241.61820377
2024-02-11 07:00:00,48221.2,48351.1,48058.7,48180.0,237.18578254
2024-02-11 08:00:00,48179.9,48291.3,48076.0,48140.5,291.57825565
2024-02-11 09:00:00,48140.5,48227.6,48094.0,48138.1,118.46256105
2024-02-11 10:00:00,48138.1,48188.2,47922.5,48148.7,270.91836687
2024-02-11 11:00:00,48148.7,48438.4,48143.0,48408.9,206.21582544
2024-02-11 12:00:00,48409.0,48467.2,48255.0,48290.5,192.4768708
2024-02-11 13:00:00,48289.3,48350.4,48026.4,48060.4,359.75097441
2024-02-11 14:00:00,48060.4,48245.9,47917.3,48232.1,206.9352743
2024-02-11 15:00:00,48232.2,48237.3,48023.5,48148.4,130.57871907
2024-02-11 16:00:00,48148.4,48205.2,47949.9,48106.1,291.39821612
2024-02-11 17:00:00,48106.1,48399.9,48102.1,48296.8,182.92086461
2024-02-11 18:00:00,48296.9,48355.0,48013.0,48280.0,245.15121004
2024-02-11 19:00:00,48280.0,48389.8,48240.0,48283.0,108.62296858
2024-02-11 20:00:00,48283.1,48372.4,47977.5,48025.7,225.70388763
2024-02-11 21:00:00,48025.8,48132.5,47967.2,48118.6,162.48280654
2024-02-11 22:00:00,48118.7,48235.1,48080.0,48142.0,139.12684152
2024-02-11 23:00:00,48142.1,48306.6,48022.3,48299.9,192.04181302
2024-02-12 00:00:00,48299.9,48828.0,48227.3,48605.7,774.3185926
2024-02-12 01:00:00,48605.8,48606.2,48331.1,48484.1,291.97481371
2024-02-12 02:00:00,48485.0,48539.2,48009.1,48150.8,461.77363577
2024-02-12 03:00:00,48151.4,48232.4,48067.6,48145.2,197.10077431
2024-02-12 04:00:00,48145.3,48147.5,48025.9,48072.3,211.26272526
